Run	Number_correct	Number_incorrect	Accuracy	root_mean_squared_error	mean_squared_error
0	5.0	9.0	0.35714285714285715	0.69455078550873	0.69455078550873	5.0	0.0	5.0	4.0
1	11.0	17.0	0.39285714285714285	0.6820981868528435	0.6820981868528435	11.0	0.0	10.0	7.0
2	18.0	24.0	0.42857142857142855	0.6648188678009425	0.6648188678009425	18.0	0.0	15.0	9.0
3	24.0	32.0	0.42857142857142855	0.6569011319994983	0.6569011319994983	24.0	0.0	20.0	12.0
4	33.0	37.0	0.4714285714285714	0.6364450305662456	0.6364450305662456	32.0	1.0	24.0	13.0
